"IndividualId","Time [min]","Organism|VenousBlood|Plasma|7E3|Concentration in container [µmol/l]"
0,56430,0.08132832
0,56445,0.0812911
0,56460,0.08125391
0,56475,0.08121673
0,56490,0.08117957
0,56505,0.08114242
0,56520,0.08110529
0,56535,0.08106818
0,56550,0.081031084
0,56565,0.080994
0,56580,0.08095694
0,56595,0.0809199
0,56610,0.08088288
0,56625,0.08084586
0,56640,0.08080887
0,56655,0.08077189
0,56670,0.08073494
0,56685,0.08069799
0,56700,0.080661066
0,56715,0.08062416
0,56730,0.08058727
0,56745,0.080550395
0,56760,0.08051354
0,56775,0.080476694
0,56790,0.08043987
0,56805,0.08040307
0,56820,0.080366276
0,56835,0.08032951
0,56850,0.08029275
0,56865,0.08025601
0,56880,0.08021928
0,56895,0.08018258
0,56910,0.08014589
0,56925,0.080109216
0,56940,0.08007257
0,56955,0.080035925
0,56970,0.079999305
0,56985,0.0799627
0,57000,0.07992611
0,57015,0.07988954
0,57030,0.07985298
0,57045,0.079816446
0,57060,0.07977992
0,57075,0.07974342
0,57090,0.07970694
0,57105,0.07967047
0,57120,0.07963401
0,57135,0.07959757
0,57150,0.07956115
0,57165,0.07952475
0,57180,0.07948836
0,57195,0.07945199
0,57210,0.079415634
0,57225,0.0793793
0,57240,0.079342976
0,57255,0.07930668
0,57270,0.079270385
0,57285,0.079234116
0,57300,0.07919786
0,57315,0.07916162
0,57330,0.079125404
0,57345,0.0790892
0,57360,0.079053015
0,57375,0.07901684
0,57390,0.078980684
0,57405,0.07894455
0,57420,0.07890843
0,57435,0.07887232
0,57450,0.07883623
0,57465,0.078800164
0,57480,0.0787641
0,57495,0.078728065
0,57510,0.07869204
0,57525,0.07865604
0,57540,0.07862005
0,57555,0.078584075
0,57570,0.07854812
0,57585,0.078512184
0,57600,0.07847626
0,57615,0.07844035
0,57630,0.078404464
0,57645,0.07836859
0,57660,0.07833273
0,57675,0.078296885
0,57690,0.07826106
0,57705,0.078225255
0,57720,0.07818946
0,57735,0.07815369
0,57750,0.07811793
0,57765,0.07808219
0,57780,0.07804646
0,57795,0.07801075
0,57810,0.07797506
0,57825,0.07793938
0,57840,0.07790372
0,57855,0.077868074
0,57870,0.077832446
0,57885,0.07779683
0,57900,0.07776124
0,57915,0.077725664
0,57930,0.077690095
0,57945,0.07765455
0,57960,0.07761902
0,57975,0.07758351
0,57990,0.07754801
0,58005,0.077512525
0,58020,0.07747706
0,58035,0.07744162
0,58050,0.07740618
0,58065,0.07737076
0,58080,0.077335365
0,58095,0.07729998
0,58110,0.077264614
0,58125,0.07722926
0,58140,0.07719392
0,58155,0.07715861
0,58170,0.07712331
0,58185,0.07708802
0,58200,0.07705275
0,58215,0.07701749
0,58230,0.07698225
0,58245,0.07694703
0,58260,0.07691183
0,58275,0.07687664
0,58290,0.076841466
0,58305,0.07680631
0,58320,0.07677116
0,58335,0.07673604
0,58350,0.076700926
0,58365,0.07666583
0,58380,0.076630756
0,58395,0.0765957
0,58410,0.076560654
0,58425,0.07652562
0,58440,0.07649061
0,58455,0.076455615
0,58470,0.076420635
0,58485,0.07638567
0,58500,0.07635072
0,58515,0.07631579
0,58530,0.07628087
0,58545,0.07624597
0,58560,0.07621109
0,58575,0.07617622
0,58590,0.076141365
0,58605,0.076106526
0,58620,0.07607171
0,58635,0.0760369
0,58650,0.07600211
0,58665,0.07596734
0,58680,0.075932585
0,58695,0.07589784
0,58710,0.075863115
0,58725,0.07582841
0,58740,0.07579371
0,58755,0.07575904
0,58770,0.07572438
0,58785,0.075689726
0,58800,0.0756551
0,58815,0.07562049
0,58830,0.07558589
0,58845,0.0755513
0,58860,0.07551674
0,58875,0.07548219
0,58890,0.075447656
0,58905,0.07541314
0,58920,0.075378634
0,58935,0.075344145
0,58950,0.07530967
0,58965,0.07527522
0,58980,0.075240776
0,58995,0.075206354
0,59010,0.07517195
0,59025,0.075137556
0,59040,0.07510318
0,59055,0.07506882
0,59070,0.07503447
0,59085,0.07500014
0,59100,0.07496583
0,59115,0.074931525
0,59130,0.074897245
0,59145,0.07486298
0,59160,0.07482873
0,59175,0.07479449
0,59190,0.07476027
0,59205,0.07472607
0,59220,0.074691884
0,59235,0.07465771
0,59250,0.074623555
0,59265,0.07458941
0,59280,0.074555285
0,59295,0.07452118
0,59310,0.07448708
0,59325,0.074453
0,59340,0.07441894
0,59355,0.07438489
0,59370,0.074350856
0,59385,0.074316844
0,59400,0.07428284
0,59415,0.07424886
0,59430,0.07421489
0,59445,0.07418093
0,59460,0.07414699
0,59475,0.07411307
0,59490,0.07407916
0,59505,0.07404527
0,59520,0.0740114
0,59535,0.07397754
0,59550,0.07394369
0,59565,0.073909864
0,59580,0.073876046
0,59595,0.07384225
0,59610,0.07380846
0,59625,0.073774695
0,59640,0.073740944
0,59655,0.07370721
0,59670,0.07367349
0,59685,0.07363978
0,59700,0.07360609
0,59715,0.07357241
0,59730,0.07353876
0,59745,0.07350511
0,59760,0.07347148
0,59775,0.07343787
0,59790,0.073404275
0,59805,0.07337069
0,59820,0.07333712
0,59835,0.07330357
0,59850,0.07327003
0,59865,0.07323651
0,59880,0.073203005
0,59895,0.073169515
0,59910,0.07313604
0,59925,0.07310258
0,59940,0.07306914
0,59955,0.07303571
0,59970,0.07300229
0,59985,0.0729689
0,60000,0.072935514
0,60015,0.07290214
0,60030,0.072868794
0,60045,0.07283545
0,60060,0.072802134
0,60075,0.07276883
0,60090,0.07273553
0,60105,0.07270226
0,60120,0.072669
0,60135,0.072635755
0,60150,0.072602525
0,60165,0.07256931
0,60180,0.07253611
0,60195,0.072502926
0,60210,0.072469756
0,60225,0.0724366
0,60240,0.07240346
0,60255,0.072370335
0,60270,0.072337225
0,60285,0.07230414
0,60300,0.07227106
0,60315,0.07223799
0,60330,0.07220494
0,60345,0.07217191
0,60360,0.07213889
0,60375,0.07210589
0,60390,0.0720729
0,60405,0.07203993
0,60420,0.07200697
0,60435,0.07197403
0,60450,0.0719411
0,60465,0.07190819
0,60480,0.0718753
0,60495,0.07184241
0,60510,0.071809545
0,60525,0.071776696
0,60540,0.07174385
0,60555,0.07171103
0,60570,0.07167823
0,60585,0.07164544
0,60600,0.071612656
0,60615,0.071579896
0,60630,0.07154715
0,60645,0.07151442
0,60660,0.071481705
0,60675,0.071449004
0,60690,0.07141631
0,60705,0.07138364
0,60720,0.071350984
0,60735,0.07131834
0,60750,0.07128572
0,60765,0.071253106
0,60780,0.07122051
0,60795,0.07118793
0,60810,0.07115536
0,60825,0.07112281
0,60840,0.07109027
0,60855,0.071057744
0,60870,0.07102524
0,60885,0.070992745
0,60900,0.07096027
0,60915,0.070927806
0,60930,0.07089536
0,60945,0.07086293
0,60960,0.07083051
0,60975,0.07079811
0,60990,0.07076572
0,61005,0.070733346
0,61020,0.07070098
0,61035,0.07066864
0,61050,0.07063631
0,61065,0.070604
0,61080,0.0705717
0,61095,0.070539415
0,61110,0.07050714
0,61125,0.070474885
0,61140,0.07044265
0,61155,0.07041042
0,61170,0.07037821
0,61185,0.07034601
0,61200,0.07031383
0,61215,0.07028167
0,61230,0.07024951
0,61245,0.07021738
0,61260,0.07018525
0,61275,0.07015315
0,61290,0.07012106
0,61305,0.070088975
0,61320,0.070056915
0,61335,0.07002486
0,61350,0.06999283
0,61365,0.06996081
0,61380,0.0699288
0,61395,0.06989682
0,61410,0.06986484
0,61425,0.06983288
0,61440,0.069800936
0,61455,0.069769
0,61470,0.069737084
0,61485,0.06970518
0,61500,0.06967329
0,61515,0.06964142
0,61530,0.06960956
0,61545,0.06957772
0,61560,0.06954589
0,61575,0.06951407
0,61590,0.069482274
0,61605,0.06945049
0,61620,0.06941871
0,61635,0.06938696
0,61650,0.06935522
0,61665,0.06932349
0,61680,0.06929178
0,61695,0.06926008
0,61710,0.069228396
0,61725,0.06919672
0,61740,0.06916507
0,61755,0.06913343
0,61770,0.0691018
0,61785,0.0690702
0,61800,0.0690386
0,61815,0.06900702
0,61830,0.06897545
0,61845,0.068943895
0,61860,0.06891236
0,61875,0.06888083
0,61890,0.06884932
0,61905,0.068817824
0,61920,0.068786345
0,61935,0.068754874
0,61950,0.068723425
0,61965,0.068691984
0,61980,0.068660565
0,61995,0.06862915
0,62010,0.06859776
0,62025,0.068566374
0,62040,0.068535015
0,62055,0.06850366
0,62070,0.068472326
0,62085,0.068441
0,62100,0.06840969
0,62115,0.0683784
0,62130,0.06834712
0,62145,0.06831585
0,62160,0.0682846
0,62175,0.06825336
0,62190,0.06822214
0,62205,0.06819093
0,62220,0.06815974
0,62235,0.068128556
0,62250,0.06809739
0,62265,0.06806624
0,62280,0.0680351
0,62295,0.06800398
0,62310,0.067972876
0,62325,0.06794178
0,62340,0.0679107
0,62355,0.06787963
0,62370,0.067848586
0,62385,0.06781755
0,62400,0.06778652
0,62415,0.06775551
0,62430,0.06772452
0,62445,0.06769354
0,62460,0.067662574
0,62475,0.06763162
0,62490,0.06760068
0,62505,0.06756976
0,62520,0.06753885
0,62535,0.06750795
0,62550,0.06747707
0,62565,0.06744621
0,62580,0.06741536
0,62595,0.06738451
0,62610,0.06735369
0,62625,0.06732288
0,62640,0.06729208
0,62655,0.0672613
0,62670,0.06723053
0,62685,0.06719978
0,62700,0.06716904
0,62715,0.067138314
0,62730,0.0671076
0,62745,0.0670769
0,62760,0.06704622
0,62775,0.06701555
0,62790,0.06698489
0,62805,0.066954255
0,62820,0.066923626
0,62835,0.06689301
0,62850,0.06686241
0,62865,0.06683183
0,62880,0.06680126
0,62895,0.066770695
0,62910,0.066740155
0,62925,0.06670962
0,62940,0.06667911
0,62955,0.06664861
0,62970,0.06661812
0,62985,0.06658765
0,63000,0.066557184
0,63015,0.06652674
0,63030,0.06649631
0,63045,0.06646589
0,63060,0.066435486
0,63075,0.066405095
0,63090,0.06637472
0,63105,0.06634436
0,63120,0.06631401
0,63135,0.06628368
0,63150,0.06625336
0,63165,0.06622305
0,63180,0.06619276
0,63195,0.06616248
0,63210,0.06613222
0,63225,0.06610196
0,63240,0.06607173
0,63255,0.06604151
0,63270,0.066011295
0,63285,0.0659811
0,63300,0.065950915
0,63315,0.06592075
0,63330,0.065890595
0,63345,0.06586045
0,63360,0.06583033
0,63375,0.06580021
0,63390,0.06577012
0,63405,0.065740034
0,63420,0.065709956
0,63435,0.0656799
0,63450,0.06564986
0,63465,0.06561983
0,63480,0.065589815
0,63495,0.06555981
0,63510,0.06552982
0,63525,0.06549984
0,63540,0.06546988
0,63555,0.06543994
0,63570,0.06541
0,63585,0.06538008
0,63600,0.065350175
0,63615,0.06532028
0,63630,0.06529041
0,63645,0.06526054
0,63660,0.06523069
0,63675,0.06520085
0,63690,0.065171026
0,63705,0.065141216
0,63720,0.06511141
0,63735,0.06508163
0,63750,0.06505186
0,63765,0.06502211
0,63780,0.06499237
0,63795,0.06496263
0,63810,0.06493292
0,63825,0.06490322
0,63840,0.06487353
0,63855,0.064843856
0,63870,0.064814195
0,63885,0.06478455
0,63900,0.06475492
0,63915,0.064725295
0,63930,0.064695686
0,63945,0.06466609
0,63960,0.06463651
0,63975,0.06460695
0,63990,0.0645774
0,64005,0.06454786
0,64020,0.06451833
0,64035,0.06448882
0,64050,0.064459324
0,64065,0.06442984
0,64080,0.06440037
0,64095,0.06437091
0,64110,0.06434146
0,64125,0.06431203
0,64140,0.06428262
0,64155,0.06425321
0,64170,0.064223826
0,64185,0.06419445
0,64200,0.064165086
0,64215,0.06413573
0,64230,0.0641064
0,64245,0.06407707
0,64260,0.06404776
0,64275,0.064018466
0,64290,0.063989185
0,64305,0.06395992
0,64320,0.06393066
0,64335,0.06390142
0,64350,0.06387219
0,64365,0.063842975
0,64380,0.06381377
0,64395,0.063784584
0,64410,0.06375541
0,64425,0.06372625
0,64440,0.06369709
0,64455,0.06366796
0,64470,0.063638836
0,64485,0.06360973
0,64500,0.06358063
0,64515,0.06355155
0,64530,0.06352248
0,64545,0.06349342
0,64560,0.06346438
0,64575,0.06343535
0,64590,0.06340634
0,64605,0.063377336
0,64620,0.063348345
0,64635,0.06331937
0,64650,0.06329041
0,64665,0.06326146
0,64680,0.06323252
0,64695,0.0632036
0,64710,0.06317469
0,64725,0.063145794
0,64740,0.06311691
0,64755,0.06308804
0,64770,0.06305918
0,64785,0.06303034
0,64800,0.06300151
0,64815,0.062972695
0,64830,0.06294389
0,64845,0.0629151
0,64860,0.06288632
0,64875,0.06285755
0,64890,0.06282881
0,64905,0.062800065
0,64920,0.06277134
0,64935,0.06274263
0,64950,0.062713936
0,64965,0.06268525
0,64980,0.062656574
0,64995,0.06262792
0,65010,0.06259927
0,65025,0.06257064
0,65040,0.06254202
0,65055,0.06251341
0,65070,0.06248482
0,65085,0.06245624
0,65100,0.06242767
0,65115,0.062399115
0,65130,0.062370576
0,65145,0.062342048
0,65160,0.06231353
0,65175,0.062285032
0,65190,0.06225654
0,65205,0.062228065
0,65220,0.062199604
0,65235,0.062171154
0,65250,0.062142715
0,65265,0.06211429
0,65280,0.06208588
0,65295,0.062057484
0,65310,0.0620291
0,65325,0.06200073
0,65340,0.06197237
0,65355,0.061944023
0,65370,0.061915692
0,65385,0.061887372
0,65400,0.061859064
0,65415,0.06183077
0,65430,0.06180249
0,65445,0.06177422
0,65460,0.061745968
0,65475,0.061717726
0,65490,0.061689496
0,65505,0.06166128
0,65520,0.061633077
0,65535,0.061604887
0,65550,0.06157671
0,65565,0.061548546
0,65580,0.061520394
0,65595,0.061492253
0,65610,0.061464127
0,65625,0.061436016
0,65640,0.061407916
0,65655,0.061379828
0,65670,0.061351754
0,65685,0.06132369
0,65700,0.061295643
0,65715,0.061267607
0,65730,0.061239585
0,65745,0.061211575
0,65760,0.06118358
0,65775,0.061155595
0,65790,0.06112762
0,65805,0.061099663
0,65820,0.061071716
0,65835,0.061043784
0,65850,0.061015863
0,65865,0.060987957
0,65880,0.06096006
0,65895,0.060932178
0,65910,0.06090431
0,65925,0.06087645
0,65940,0.06084861
0,65955,0.060820777
0,65970,0.06079296
0,65985,0.060765155
0,66000,0.06073736
0,66015,0.06070958
0,66030,0.060681812
0,66045,0.06065406
0,66060,0.060626317
0,66075,0.06059859
0,66090,0.060570873
0,66105,0.06054317
0,66120,0.06051548
0,66135,0.0604878
0,66150,0.06046013
0,66165,0.06043248
0,66180,0.06040484
0,66195,0.06037721
0,66210,0.060349595
0,66225,0.060321994
0,66240,0.060294405
0,66255,0.060266826
0,66270,0.060239263
0,66285,0.06021171
0,66300,0.06018417
0,66315,0.060156643
0,66330,0.06012913
0,66345,0.06010163
0,66360,0.06007414
0,66375,0.06004666
0,66390,0.0600192
0,66405,0.059991747
0,66420,0.05996431
0,66435,0.059936885
0,66450,0.05990947
0,66465,0.059882067
0,66480,0.05985468
0,66495,0.059827305
0,66510,0.05979994
0,66525,0.059772592
0,66540,0.059745252
0,66555,0.059717927
0,66570,0.059690613
0,66585,0.05966331
0,66600,0.059636023
0,66615,0.05960875
0,66630,0.059581485
0,66645,0.059554234
0,66660,0.059526995
0,66675,0.05949977
0,66690,0.059472557
0,66705,0.059445355
0,66720,0.059418168
0,66735,0.059390992
0,66750,0.059363827
0,66765,0.059336677
0,66780,0.05930954
0,66795,0.05928241
0,66810,0.0592553
0,66825,0.059228197
0,66840,0.059201106
0,66855,0.05917403
0,66870,0.059146967
0,66885,0.059119917
0,66900,0.059092876
0,66915,0.05906585
0,66930,0.059038837
0,66945,0.059011832
0,66960,0.058984842
0,66975,0.058957864
0,66990,0.0589309
0,67005,0.058903947
0,67020,0.058877006
0,67035,0.05885008
0,67050,0.05882316
0,67065,0.05879626
0,67080,0.058769368
0,67095,0.05874249
0,67110,0.058715623
0,67125,0.058688767
0,67140,0.058661927
0,67155,0.058635097
0,67170,0.05860828
0,67185,0.058581475
0,67200,0.058554683
0,67215,0.0585279
0,67230,0.05850113
0,67245,0.058474377
0,67260,0.058447633
0,67275,0.0584209
0,67290,0.058394182
0,67305,0.058367476
0,67320,0.05834078
0,67335,0.058314096
0,67350,0.058287427
0,67365,0.05826077
0,67380,0.05823412
0,67395,0.05820749
0,67410,0.05818087
0,67425,0.05815426
0,67440,0.05812766
0,67455,0.058101077
0,67470,0.058074504
0,67485,0.058047943
0,67500,0.058021393
0,67515,0.057994857
0,67530,0.057968333
0,67545,0.05794182
0,67560,0.057915322
0,67575,0.057888832
0,67590,0.057862356
0,67605,0.057835896
0,67620,0.057809442
0,67635,0.057783004
0,67650,0.057756577
0,67665,0.05773016
0,67680,0.05770376
0,67695,0.05767737
0,67710,0.057650987
0,67725,0.057624623
0,67740,0.057598267
0,67755,0.057571925
0,67770,0.057545595
0,67785,0.057519276
0,67800,0.057492968
0,67815,0.057466675
0,67830,0.057440393
0,67845,0.057414122
0,67860,0.057387862
0,67875,0.057361618
0,67890,0.057335384
0,67905,0.057309162
0,67920,0.05728295
0,67935,0.057256754
0,67950,0.057230566
0,67965,0.05720439
0,67980,0.05717823
0,67995,0.05715208
0,68010,0.05712594
0,68025,0.057099815
0,68040,0.0570737
0,68055,0.057047598
0,68070,0.05702151
0,68085,0.05699543
0,68100,0.056969363
0,68115,0.05694331
0,68130,0.056917265
0,68145,0.056891236
0,68160,0.056865215
0,68175,0.05683921
0,68190,0.056813214
0,68205,0.05678723
0,68220,0.05676126
0,68235,0.0567353
0,68250,0.056709353
0,68265,0.056683417
0,68280,0.056657493
0,68295,0.056631584
0,68310,0.05660568
0,68325,0.056579795
0,68340,0.05655392
0,68355,0.056528054
0,68370,0.0565022
0,68385,0.05647636
0,68400,0.05645053
0,68415,0.056424715
0,68430,0.05639891
0,68445,0.056373116
0,68460,0.056347333
0,68475,0.056321565
0,68490,0.056295805
0,68505,0.05627006
0,68520,0.056244325
0,68535,0.0562186
0,68550,0.05619289
0,68565,0.056167193
0,68580,0.056141507
0,68595,0.05611583
0,68610,0.056090165
0,68625,0.056064513
0,68640,0.056038875
0,68655,0.056013245
0,68670,0.055987626
0,68685,0.055962022
0,68700,0.05593643
0,68715,0.055910848
0,68730,0.055885278
0,68745,0.05585972
0,68760,0.055834174
0,68775,0.055808637
0,68790,0.055783115
0,68805,0.055757605
0,68820,0.055732105
0,68835,0.055706616
0,68850,0.05568114
0,68865,0.055655673
0,68880,0.055630222
0,68895,0.05560478
0,68910,0.05557935
0,68925,0.05555393
0,68940,0.055528525
0,68955,0.05550313
0,68970,0.055477746
0,68985,0.055452377
0,69000,0.055427015
0,69015,0.055401668
0,69030,0.05537633
0,69045,0.055351004
0,69060,0.05532569
0,69075,0.05530039
0,69090,0.055275097
0,69105,0.05524982
0,69120,0.055224553
0,69135,0.055199295
0,69150,0.055174053
0,69165,0.05514882
0,69180,0.055123597
0,69195,0.05509839
0,69210,0.05507319
0,69225,0.055048004
0,69240,0.055022832
0,69255,0.054997668
0,69270,0.054972515
0,69285,0.054947376
0,69300,0.054922245
0,69315,0.05489713
0,69330,0.05487202
0,69345,0.054846928
0,69360,0.054821845
0,69375,0.054796774
0,69390,0.054771714
0,69405,0.054746665
0,69420,0.054721627
0,69435,0.054696605
0,69450,0.05467159
0,69465,0.054646585
0,69480,0.054621596
0,69495,0.054596618
0,69510,0.054571647
0,69525,0.05454669
0,69540,0.054521747
0,69555,0.054496814
0,69570,0.054471888
0,69585,0.054446977
0,69600,0.054422077
0,69615,0.05439719
0,69630,0.054372314
0,69645,0.054347448
0,69660,0.054322593
0,69675,0.05429775
0,69690,0.05427292
0,69705,0.0542481
0,69720,0.05422329
0,69735,0.054198492
0,69750,0.054173708
0,69765,0.05414893
0,69780,0.05412417
0,69795,0.05409942
0,69810,0.05407468
0,69825,0.054049946
0,69840,0.05402523
0,69855,0.054000523
0,69870,0.053975828
0,69885,0.053951144
0,69900,0.05392647
0,69915,0.05390181
0,69930,0.05387716
0,69945,0.05385252
0,69960,0.053827893
0,69975,0.053803276
0,69990,0.05377867
0,70005,0.053754076
0,70020,0.053729497
0,70035,0.053704925
0,70050,0.053680364
0,70065,0.053655814
0,70080,0.05363128
0,70095,0.053606752
0,70110,0.053582236
0,70125,0.05355773
0,70140,0.05353324
0,70155,0.05350876
0,70170,0.053484287
0,70185,0.05345983
0,70200,0.05343538
0,70215,0.053410944
0,70230,0.05338652
0,70245,0.053362105
0,70260,0.053337704
0,70275,0.05331331
0,70290,0.05328893
0,70305,0.053264562
0,70320,0.053240202
0,70335,0.053215854
0,70350,0.05319152
0,70365,0.053167194
0,70380,0.05314288
0,70395,0.05311858
0,70410,0.053094286
0,70425,0.053070005
0,70440,0.053045735
0,70455,0.05302148
0,70470,0.05299723
0,70485,0.052972995
0,70500,0.05294877
0,70515,0.052924555
0,70530,0.052900355
0,70545,0.052876163
0,70560,0.052851982
0,70575,0.052827813
0,70590,0.052803654
0,70605,0.052779507
0,70620,0.05275537
0,70635,0.052731246
0,70650,0.052707132
0,70665,0.052683026
0,70680,0.052658934
0,70695,0.052634854
0,70710,0.052610785
0,70725,0.052586723
0,70740,0.052562676
0,70755,0.05253864
0,70770,0.052514613
0,70785,0.0524906
0,70800,0.052466594
0,70815,0.052442603
0,70830,0.05241862
0,70845,0.052394647
0,70860,0.05237069
0,70875,0.05234674
0,70890,0.0523228
0,70905,0.052298874
0,70920,0.052274957
0,70935,0.052251052
0,70950,0.052227158
0,70965,0.052203275
0,70980,0.0521794
0,70995,0.05215554
0,71010,0.05213169
0,71025,0.05210785
0,71040,0.05208402
0,71055,0.0520602
0,71070,0.052036397
0,71085,0.0520126
0,71100,0.051988814
0,71115,0.05196504
0,71130,0.051941276
0,71145,0.051917523
0,71160,0.051893782
0,71175,0.05187005
0,71190,0.051846333
0,71205,0.05182262
0,71220,0.051798925
0,71235,0.051775236
0,71250,0.05175156
0,71265,0.051727895
0,71280,0.05170424
0,71295,0.051680595
0,71310,0.05165696
0,71325,0.05163334
0,71340,0.05160973
0,71355,0.05158613
0,71370,0.051562537
0,71385,0.05153896
0,71400,0.05151539
0,71415,0.05149183
0,71430,0.051468287
0,71445,0.05144475
0,71460,0.051421225
0,71475,0.05139771
0,71490,0.051374204
0,71505,0.051350713
0,71520,0.051327232
0,71535,0.05130376
0,71550,0.051280297
0,71565,0.051256847
0,71580,0.05123341
0,71595,0.05120998
0,71610,0.05118656
0,71625,0.051163156
0,71640,0.05113976
0,71655,0.051116373
0,71670,0.051092997
0,71685,0.051069636
0,71700,0.051046282
0,71715,0.05102294
0,71730,0.050999604
0,71745,0.050976284
0,71760,0.050952975
0,71775,0.050929673
0,71790,0.050906383
0,71805,0.050883107
0,71820,0.05085984
0,71835,0.050836578
0,71850,0.050813332
0,71865,0.050790098
0,71880,0.05076687
0,71895,0.050743654
0,71910,0.05072045
0,71925,0.050697256
0,71940,0.050674073
0,71955,0.050650902
0,71970,0.050627742
0,71985,0.05060459
0,72000,0.050581448
0,72015,0.050558317
0,72030,0.0505352
0,72045,0.05051209
0,72060,0.05048899
0,72075,0.050465904
0,72090,0.050442826
0,72105,0.05041976
0,72120,0.050396703
0,72135,0.05037366
0,72150,0.050350625
0,72165,0.0503276
0,72180,0.050304584
0,72195,0.05028158
0,72210,0.050258588
0,72225,0.050235607
0,72240,0.050212637
0,72255,0.050189674
0,72270,0.050166722
0,72285,0.050143782
0,72300,0.050120853
0,72315,0.050097935
0,72330,0.050075024
0,72345,0.050052125
0,72360,0.05002924
0,72375,0.05000636
0,72390,0.049983494
0,72405,0.04996064
0,72420,0.049937792
0,72435,0.049914956
0,72450,0.04989213
0,72465,0.049869318
0,72480,0.049846515
0,72495,0.04982372
0,72510,0.049800936
0,72525,0.049778163
0,72540,0.049755402
0,72555,0.049732648
0,72570,0.04970991
0,72585,0.049687177
0,72600,0.049664456
0,72615,0.049641747
0,72630,0.049619045
0,72645,0.049596358
0,72660,0.04957368
0,72675,0.04955101
0,72690,0.04952835
0,72705,0.049505703
0,72720,0.049483065
0,72735,0.049460437
0,72750,0.04943782
0,72765,0.049415212
0,72780,0.04939262
0,72795,0.04937003
0,72810,0.049347457
0,72825,0.049324892
0,72840,0.049302336
0,72855,0.04927979
0,72870,0.049257256
0,72885,0.049234733
0,72900,0.04921222
0,72915,0.049189717
0,72930,0.049167223
0,72945,0.04914474
0,72960,0.049122266
0,72975,0.049099807
0,72990,0.049077354
0,73005,0.049054913
0,73020,0.04903248
0,73035,0.04901006
0,73050,0.04898765
0,73065,0.04896525
0,73080,0.04894286
0,73095,0.04892048
0,73110,0.04889811
0,73125,0.04887575
0,73140,0.0488534
0,73155,0.04883106
0,73170,0.04880873
0,73185,0.048786413
0,73200,0.048764106
0,73215,0.048741806
0,73230,0.048719518
0,73245,0.04869724
0,73260,0.048674975
0,73275,0.048652716
0,73290,0.04863047
0,73305,0.048608232
0,73320,0.048586003
0,73335,0.04856379
0,73350,0.048541583
0,73365,0.048519384
0,73380,0.0484972
0,73395,0.048475023
0,73410,0.048452858
0,73425,0.0484307
0,73440,0.048408557
0,73455,0.04838642
0,73470,0.048364297
0,73485,0.04834218
0,73500,0.048320074
0,73515,0.04829798
0,73530,0.048275895
0,73545,0.04825382
0,73560,0.048231754
0,73575,0.0482097
0,73590,0.04818766
0,73605,0.048165623
0,73620,0.0481436
0,73635,0.048121583
0,73650,0.04809958
0,73665,0.048077587
0,73680,0.0480556
0,73695,0.04803363
0,73710,0.048011664
0,73725,0.04798971
0,73740,0.047967765
0,73755,0.047945835
0,73770,0.04792391
0,73785,0.047901995
0,73800,0.04788009
0,73815,0.047858197
0,73830,0.047836315
0,73845,0.04781444
0,73860,0.04779258
0,73875,0.047770724
0,73890,0.047748882
0,73905,0.04772705
0,73920,0.047705226
0,73935,0.04768341
0,73950,0.047661606
0,73965,0.047639813
0,73980,0.04761803
0,73995,0.047596257
0,74010,0.047574494
0,74025,0.04755274
0,74040,0.047530994
0,74055,0.04750926
0,74070,0.04748754
0,74085,0.047465824
0,74100,0.04744412
0,74115,0.047422428
0,74130,0.047400743
0,74145,0.04737907
0,74160,0.047357403
0,74175,0.047335748
0,74190,0.047314104
0,74205,0.04729247
0,74220,0.047270846
0,74235,0.04724923
0,74250,0.047227625
0,74265,0.04720603
0,74280,0.047184445
0,74295,0.04716287
0,74310,0.047141306
0,74325,0.04711975
0,74340,0.047098204
0,74355,0.04707667
0,74370,0.047055144
0,74385,0.047033627
0,74400,0.04701212
0,74415,0.046990626
0,74430,0.046969138
0,74445,0.04694766
0,74460,0.046926197
0,74475,0.04690474
0,74490,0.046883292
0,74505,0.046861853
0,74520,0.046840426
0,74535,0.04681901
0,74550,0.0467976
0,74565,0.0467762
0,74580,0.046754815
0,74595,0.046733435
0,74610,0.046712067
0,74625,0.046690706
0,74640,0.04666936
0,74655,0.046648018
0,74670,0.04662669
0,74685,0.04660537
0,74700,0.04658406
0,74715,0.046562757
0,74730,0.046541467
0,74745,0.04652019
0,74760,0.046498917
0,74775,0.046477657
0,74790,0.046456404
0,74805,0.046435162
0,74820,0.04641393
0,74835,0.046392705
0,74850,0.046371493
0,74865,0.04635029
0,74880,0.046329096
0,74895,0.046307914
0,74910,0.04628674
0,74925,0.046265576
0,74940,0.04624442
0,74955,0.046223275
0,74970,0.04620214
0,74985,0.046181016
0,75000,0.0461599
0,75015,0.046138793
0,75030,0.046117697
0,75045,0.046096608
0,75060,0.046075534
0,75075,0.046054464
0,75090,0.04603341
0,75105,0.046012357
0,75120,0.04599132
0,75135,0.04597029
0,75150,0.045949273
0,75165,0.045928262
0,75180,0.045907263
0,75195,0.04588627
0,75210,0.04586529
0,75225,0.045844316
0,75240,0.045823358
0,75255,0.045802403
0,75270,0.04578146
0,75285,0.045760527
0,75300,0.045739606
0,75315,0.045718692
0,75330,0.045697786
0,75345,0.04567689
0,75360,0.045656007
0,75375,0.04563513
0,75390,0.045614265
0,75405,0.045593407
0,75420,0.04557256
0,75435,0.045551725
0,75450,0.045530897
